EPA_Code,Alasmidonta_marginata,Alasmidonta_viridis,Anodontoides_ferussacianus,Arcidens_confragosus,Lasmigona_complanata,Lasmigona_compressa,Lasmigona_costata,Pyganodon_grandis,Strophitus_undulatus,Utterbackia_imbecillis,Amblema_plicata,Cyclonaias_tuberculata,Elliptio_dilatata,Fusconaia_flava,Megalonaias_nervosa,Pleurobema_sintoxia,Quadrula_metanevra,Quadrula_nodulata,Quadrula_pustulosa,Quadrula_quadrula,Tritogonia_verrucosa,Uniomerus_tetralasmus,Actinonaias_ligamentina,Lampsilis_cardium,Lampsilis_fasciola,Lampsilis_siliquoidea,Lampsilis_teres,Leptodea_fragilis,Ligumia_recta,Ligumia_subrostrata,Obliquaria_reflexa,Potamilus_alatus,Potamilus_ohiensis,Toxolasma_parvum,Toxolasma_texasiensis,Truncilla_donaciformis,Truncilla_truncata,Venustaconcha_ellipsiformis,Villosa_lienosa,latitude,longitude,CH_bd50,Ch_bd100,Ch_bdG100,Glakes,Missi,Bigriver,Pondup_L,Ponddn_L,Pondup_S,Ponddn_S,Pondupst,Ponddnst,Pond,Pondarea,Damupst,Damdnst,Damup_L,Damdn_L,Order,Downorder,Link,Dlink,Sinuosity,CH_Grad,R_Water,RT_Grass,W_Urban,W_Agri,W_Grass,W_Forest,W_Water,W_Wet,W_Area,W_Perm,W_Slope,W_Darcy,WT_Urban,WT_Agri,WT_Grass,WT_Forest,WT_Alluv,WT_Coars,WT_CMorai,WT_Collu,WT_Dune,WT_Fine,WT_ICont,WT_Lacus,WT_Loess,WT_MMora,WT_OWash,WT_PMuck,WT_Rocky,WT_Sand,WT_Shale,WT_Carb,WT_BR50,WT_BR100,WT_BG100,WT_Area,WT_Slope,WT_Precip,WT_Perm,WT_AMean,WT_JMin,WT_JMean,WT_JMax,WT_GDD,WT_Darcy
OPC_01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1370304,-88.8474446,1,0,0,0,0,1,0,284243.67,0,58.58,0,1,0,0,0,1,0,377634.6,0,3,21,34,1.279,0.00077138,0,0.3295,0,0.164,0.3746,0.4614,0,0.0284,9.045,60,2.8286,-13.2515,0.0156,0.6324,0.2362,0.1158,0.0975,0.0206,0,0,0,0.8819,0.0206,0,0,0,0,0,0,0,1,0,0.5345,0.4655,0,139.8195,0.7697,1009.0311,36.5158,118.0787,185,247.1215,310,3802.0867,1.7437
O_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,39.1250606,-88.9787865,0,0.175,0.825,0,0,1,119596.98,219182.46,39.86,58.58,1,1,0,0,1,1,131327.67,312573.39,0,6,523,524,1.47,0.00078864,0.0931,0.2275,0,0.5145,0.2024,0.278,0.0007,0.1384,7.5645,80.2772,1.735,-28.3704,0.0193,0.7566,0.1361,0.0721,0.0649,0.014,0,0,0,0.2572,0.014,0.0016,0,0.6331,0.0121,0,0,0,0.9937,0.0063,0.1882,0.3357,0.4761,4027.8726,0.5467,997.4125,108.282,116.3743,179,245.0416,311.5941,3768.9045,-6.3207
OP_01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,39.1052895,-88.9100069,1,0,0,0,0,1,0,250266.99,0,58.58,0,1,0,0,0,1,0,343657.92,0,4,37,38,1.593,0.00053173,0.0001,0.3282,0,0.2071,0.1943,0.5986,0,0.0858,7.5924,75.4317,2.561,-20.7867,0.0098,0.571,0.2455,0.1733,0.0781,0.0164,0,0,0,0.9055,0.0164,0,0,0,0,0,0,0,1,0,0.7382,0.2618,0,248.6277,0.9406,1010.9464,40.9019,118.4122,185,247.3221,310.1887,3812.8821,-1.0128
OIM_02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,39.1002218,-89.58155,1,0,0,0,0,1,32941.54,0,12.83,0,1,0,0,0,1,1,16351.17,730921.52,0,4,70,71,1.031,0.00419,0.0858,0.1874,0,0,1,0,0,0,0.0063,126,0.5714,-11.5714,0.0247,0.7109,0.1369,0.1113,0.0505,0.021,0,0,0,0.9106,0.021,0,0,0,0,0,0,0,1,0,0.2435,0.6918,0.0647,389.4795,0.8032,1002.0887,56.9362,121.6755,185,249.9341,315,3923.5288,-6.7868
OIL_03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,39.1052463,-89.5263818,1,0,0,0,0,1,14747.72,0,20.95,0,1,0,0,0,1,1,14747.72,722399.24,0,4,42,43,1.08,0.00030577,0.1056,0.245,0,0.5528,0.1233,0.3012,0,0.2112,1.2699,107.8115,1.2672,-18.4791,0.0406,0.6733,0.1674,0.0988,0.0993,0.0162,0,0,0,0.8846,0.0162,0,0,0,0,0,0,0,1,0,0.2653,0.5953,0.1394,290.5353,0.792,1017.6776,52.0186,121.9436,185,249.8381,315,3929.5894,-3.9661
OO_01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,39.1050681,-89.1000799,1,0,0,0,0,1,5411.17,185867.6,5.19,58.58,1,1,0,0,1,1,25879.79,279258.53,0,4,46,47,1.392,0.00062881,0.0042,0.316,0.0011,0.2738,0.4179,0.3068,0,0.0219,5.9994,53.2495,1.7585,-25.1539,0.0029,0.5448,0.2452,0.2042,0.1162,0.0711,0,0,0,0.8127,0.0711,0,0,0,0,0,0,0,1,0,0.1845,0.5788,0.2367,246.9069,1.3792,1009.6058,46.1958,119.1673,185,246.9234,311,3832.1946,-22.8308
OW_01,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39.7738172,-88.4585834,0,0,1,0,0,1,0,200811.29,0,51.71,0,1,0,0,0,1,0,331732.1,0,3,28,29,1.388,0.0002333,0.002,0.1966,0.0666,0.6783,0.1632,0.0871,0.0032,0.0542,15.984,163.2483,0.3134,-10.2519,0.0121,0.9221,0.0595,0.0051,0.0126,0,0,0,0,0,0,0,0,0.9874,0,0,0,0,1,0,0,0.0309,0.9692,408.5217,0.0906,997.7017,122.4261,113.1593,179.1795,242.8961,308.1057,3687.6543,-0.849
OPA_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.0868331,-88.9409998,0.9364,0.0636,0,0,0,1,32752.59,231193.13,15.48,58.58,1,1,0,0,1,1,21842.08,324584.06,0,3,13,14,1.129,0.0013063,0.0075,0.3192,0,0.3625,0.272,0.3654,0,0.0264,6.534,65.2749,1.943,-32.6598,0.026,0.4981,0.2529,0.218,0.0805,0.0069,0,0,0,0.9126,0.0069,0,0,0,0,0,0,0,1,0,0.9947,0.0053,0,87.3603,0.9665,1017.2092,44.4937,119.6393,185,248.0189,310.9499,3834.0251,-5.8693
OID_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,39.0804802,-89.3590793,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,710095.21,0,3,34,36,1.232,0.00030636,0,0.2516,0,0.3669,0.2875,0.3064,0,0.1011,1.9944,101.7978,2.2581,-21.352,0.0348,0.6946,0.1857,0.0816,0.0517,0.1613,0,0,0,0.7869,0.1613,0,0,0,0,0,0,0,1,0,0.0448,0.9436,0.0115,182.7927,0.7245,1011.467,51.0337,120.9416,184.3552,248.5309,314,3906.4646,-27.3269
OT_04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7410797,-88.6595126,0,0,1,0,0,1,0,93179.58,0,10633.65,0,1,0,0,0,1,0,200415.82,0,3,12,23,1.219,0.00120017,0.0006,0.2069,0.0016,0.6687,0.218,0.0854,0.0016,0.0639,2.2545,119.2503,0.4663,-1.7697,0.0066,0.9284,0.06,0.0036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0203,0.9797,195.4818,0.0611,997.0388,114.8763,114.6089,180.3721,243.8571,307,3735.0569,-0.4139
OI_07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,39.0414627,-89.5500496,1,0,0,0,0,1,46177.13,0,20.95,0,1,0,0,0,1,1,46177.13,695327.53,0,5,129,151,1.068,0.00040274,0.0847,0.2181,0,0.1436,0.5691,0.2234,0,0.109,0.3384,106.2553,2.2793,-34.2527,0.0291,0.6803,0.1575,0.1166,0.0881,0.0175,0,0,0,0.885,0.0175,0,0,0,0,0,0,0,1,0,0.2762,0.6329,0.091,737.5518,0.8591,1008.634,55.8807,121.8474,185,249.9794,315,3926.5308,-5.977
OIJ_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0311364,-89.576045,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,707023.06,0,4,21,22,1.468,0.00181522,0,0.321,0,0.1445,0.3948,0.4607,0,0.1029,2.3364,61.1371,2.3112,-15.3848,0.0032,0.6605,0.2172,0.1185,0.0108,0.0121,0,0,0,0.9771,0.0121,0,0,0,0,0,0,0,1,0,0.1425,0.791,0.0665,108.1584,0.7592,985.1142,45.5552,122.0137,186,250.6876,314.6125,3937.7341,-9.1451
OPAC_SE_C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0354617,-88.8650202,1,0,0,0,0,1,0,261297.3,15.48,58.58,1,1,0,0,0,1,0,354688.23,0,1,1,7,1.115,0.00358753,0.039,0.248,0.1641,0.3093,0.2819,0.2311,0.0127,0.0299,10.5984,49.7352,1.0807,-0.3048,0.1032,0.5159,0.2286,0.1401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,18.594,0.6669,1020.3237,38.7671,119.9163,186,248,310,3834.7529,-0.1737
OID_03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.9828347,-89.413195,0,1,0,0,0,1,23435.53,0,856.22,0,1,0,0,0,1,1,23435.53,657126.56,0,4,53,55,1.449,0.00129481,0.0751,0.2297,0,0.4159,0.2623,0.3218,0,0.0222,3.3588,83.9528,1.6077,-10.9638,0.0264,0.6127,0.2036,0.1411,0.0725,0.1134,0,0,0,0.7989,0.1134,0,0,0,0,0,0,0,1,0,0.0633,0.7752,0.1616,291.5748,0.9297,1010.4931,52.6404,121.3315,184.3552,249.0406,314.1021,3908.178,-26.2354
OIG_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9579855,-89.5768149,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,627129.26,0,3,12,13,1.196,0.0013515,0,0.3009,0,0.283,0.3334,0.3837,0,0.0189,10.6263,67.5727,2.7296,-23.8215,0.0154,0.6113,0.2303,0.1426,0.0353,0.0116,0,0,0,0.9531,0.0116,0,0,0,0,0,0,0,1,0,0.6708,0.1897,0.1395,70.1253,0.9853,984.8881,45.8965,122.4983,187.2708,251.0003,314.0024,3946.7402,5.7346
O_17,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,39.7000875,-88.3805055,0,0.3265,0.6735,0,0,1,0,164638.18,0,51.71,0,1,0,0,0,1,0,295558.99,0,4,73,74,1.862,0.000409,0.0041,0.2154,0.0536,0.5162,0.3126,0.101,0.0166,0.0813,2.9223,185,0.1965,-5.9606,0.0398,0.8698,0.0773,0.0108,0.0216,0,0,0,0,0.146,0,0,0,0.8218,0.0106,0,0,0,0.9727,0.0273,0,0.0686,0.9313,922.0806,0.1291,998.5073,129.2469,113.2069,179,242.8872,310,3684.6934,-1.6408
OL_02,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,38.9202599,-89.2408737,0,1,0,0,0,1,0,59748.11,0,22791.48,0,1,0,0,1,1,85091.52,147922.59,0,4,74,75,1.135,0.00041708,0,0.3404,0,0.299,0.4231,0.2779,0,0.0316,1.4508,74.5645,1.7785,-8.3015,0.0059,0.5798,0.2835,0.129,0.1121,0.1113,0,0,0,0.7766,0.1113,0,0,0,0,0,0,0,1,0,0.1837,0.7069,0.1094,389.9358,0.9926,1008.5974,45.605,120.1182,184,248.2707,313,3855.134,-27.5736
ON_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9160769,-89.0226808,0.9125,0.0875,0,0,0,1,0,99992.33,0,58.58,0,1,0,0,0,1,0,193383.26,0,4,39,40,1.381,0.00076457,0.0002,0.3329,0.0005,0.3334,0.2883,0.3767,0,0.0512,10.5165,57.9612,1.9463,-27.9231,0.0015,0.5241,0.2444,0.2294,0.0845,0,0,0,0,0.9155,0,0,0,0,0,0,0,0,1,0,0.9985,0.0015,0,201.0276,1.0587,1027.6676,41.9427,121.3095,186,249.0713,313,3872.7937,-6.3027
OT_01,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,39.6913836,-88.6575274,0,0.5913,0.4087,0,0,1,0,68335.52,0,10633.65,0,1,0,0,0,1,0,175571.77,0,4,30,31,1.455,0.00324,0.0046,0.2054,0,0.6796,0.1941,0.1144,0.0119,0.0626,2.5731,165.2431,0.7845,-26.4904,0.01,0.9135,0.0654,0.0094,0.0135,0,0,0,0,0,0,0,0,0.9865,0,0,0,0,1,0,0,0.0494,0.9507,357.4791,0.0967,995.6957,115.6359,114.8413,180.3721,244.0323,307.61,3741.3154,-1.1245
OID_05,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,38.8948662,-89.4267478,0,0.8939,0.1061,0,0,1,13511.34,0,347.09,0,1,0,0,0,1,1,10206.79,604687.64,0,5,71,72,1.651,0.00068455,0.0928,0.2474,0.0844,0.3454,0.2228,0.3293,0,0.1013,5.3127,80.0412,2.751,-306.9333,0.0205,0.5863,0.2289,0.1461,0.0772,0.0982,0,0,0,0.8054,0.0982,0,0,0,0,0,0,0,1,0,0.1736,0.6664,0.16,440.1936,0.9357,1005.9315,51.4103,121.4386,184.3552,249.2422,314.1021,3904.1365,-23.9126
OID_01,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,38.8493658,-89.4855137,0.528,0.472,0,0,0,1,28409.22,0,24.71,0,1,0,0,0,1,1,50692.94,562043.94,0,5,75,76,1.6,0.00047221,0.0883,0.2492,0,0.3257,0.417,0.253,0.0005,0.1076,6.8022,81.6504,1.6699,-9.2173,0.0194,0.5748,0.2374,0.151,0.0886,0.1045,0,0,0,0.7886,0.1045,0,0,0,0,0,0,0,1,0,0.1781,0.6624,0.1595,466.4925,0.9715,1005.1557,52.4068,121.5624,184.3552,249.3831,314.1021,3907.2605,-28.2567
OI_06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,38.8359713,-89.5124481,0.0459,0.9541,0,0,0,1,125005.51,0,16.37,0,1,0,0,0,1,1,89575.3,559095.71,0,5,216,293,1.326,0.00020081,0.0508,0.2479,0,0.2703,0.4535,0.2762,0,0.1616,1.548,99,1.825,-71.2093,0.0206,0.6331,0.1918,0.1441,0.1029,0.0206,0,0,0,0.8708,0.0206,0,0,0,0,0,0,0,1,0,0.3571,0.5393,0.1036,1218.3363,0.966,1001.9978,53.9337,122.2006,185,250.4114,315,3934.6501,-7.9255
OT_03,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,39.6655228,-88.6719311,0,0,1,0,0,1,0,49759.57,0,10633.65,0,1,0,0,0,1,0,156995.82,0,4,38,39,2.048,0.00007989,0.0049,0.2152,0.0023,0.5918,0.2245,0.1708,0.0105,0.1182,2.7342,176.6557,0.897,-21.1939,0.0098,0.9082,0.0687,0.0116,0.0214,0,0,0,0,0,0,0,0,0.9786,0,0,0,0,1,0,0,0.1123,0.8877,404.4564,0.1103,995.6406,116.3219,114.9758,180.3721,244.134,307.8439,3745.2119,-1.4391
OIB_01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38.7944612,-89.4183654,0.581,0.419,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,502663.26,0,3,15,20,1.185,0.00124824,0.0005,0.2672,0.0015,0.4295,0.3568,0.2122,0,0.0623,3.5082,74.8207,0.707,-20.8245,0.0627,0.6794,0.1939,0.0632,0.0692,0.0931,0,0,0,0.8377,0.0931,0,0,0,0,0,0,0,1,0,0.1247,0.7807,0.0946,83.6703,0.4238,993.2996,35.1996,123.1127,187.3957,251.3248,314,3947.5835,15.4935
OI_15,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,38.7985841,-89.5053426,0,1,0,0,0,1,6388.5,0,21.16,0,1,0,0,0,1,1,87529.88,530766.32,0,6,295,297,2.042,0.00058014,0.0604,0.2478,0,0.5499,0.2468,0.1995,0,0.1635,2.3994,96.5574,1.1493,-16.2382,0.0205,0.6148,0.2052,0.1474,0.1025,0.0457,0,0,0,0.8428,0.0457,0,0,0,0,0,0,0,1,0,0.3105,0.5723,0.1173,1710.7164,0.9742,1002.7356,53.794,122.0641,184.3552,250.1653,315,3928.1526,-14.4292
OD_09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38.7925905,-89.8569693,1,0,0,0,0,1,87876.86,0,22.98,0,1,0,0,0,1,1,23683.9,401531.66,0,4,64,65,1.145,0.001811,0.0035,0.2491,0.0095,0.2895,0.1211,0.5762,0.0038,0.3472,0.9513,107.7493,2.0189,-39.9205,0.0221,0.6745,0.1778,0.1245,0.0973,0,0,0,0,0.9027,0,0,0,0,0,0,0,0,1,0,0.4275,0.4648,0.1078,294.7608,0.5733,980.029,78.9752,124.4429,187.4676,253.2308,317,4022.9321,-4.1659
ODLA_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.7953644,-89.750958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,404171.27,0,3,6,7,1.109,0.00151894,0,0.2591,0,0.524,0.2988,0.1773,0,0.0576,3.4371,92.7319,1.6384,-1.9319,0.0024,0.7523,0.1716,0.0735,0.0023,0,0,0,0,0.9977,0,0,0,0,0,0,0,0,1,0,0.2438,0.6837,0.0725,58.2786,0.523,984.038,64.5581,125.1221,191.2934,253.7117,316,4037.9917,-0.1583
OKA_01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.7737271,-89.0883766,1,0,0,0,0,1,0,116611.58,0,22791.48,0,1,0,0,0,1,0,116611.58,0,3,14,15,1.111,0.00028924,0,0.3273,0.1719,0.4323,0.2742,0.1199,0,0.0834,4.0995,55.3032,0.5019,-15.3148,0.0198,0.6384,0.2308,0.1101,0.1195,0,0,0,0,0.8805,0,0,0,0,0,0,0,0,1,0,1,0,0,103.2741,0.4122,1032.3895,40.867,123.6039,186.7763,250.6583,314.6425,3962.6602,-5.8645
OTB_01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.6584148,-88.7631843,0,1,0,0,0,1,0,36810.79,0,10633.65,0,1,0,0,0,1,0,144047.04,0,4,16,17,1.191,0.00102971,0.0003,0.1837,0.0054,0.7941,0.1349,0.0656,0,0.018,2.6487,116.8033,0.613,-1.7472,0.0127,0.9259,0.0556,0.005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1115,0.8885,86.3847,0.1414,989.2803,114.8101,116.7901,182,245.1161,309.2596,3797.7603,-0.6757
OIC_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7514994,-89.5251104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,514158.18,0,2,4,6,1.07,0.00046224,0,0.3594,0,0.5259,0.3366,0.1376,0,0.012,1.9494,58.0259,1.6611,-1.578,0.0037,0.759,0.1942,0.0429,0.002,0,0,0,0,0.927,0,0,0,0,0,0,0.071,0,1,0,1,0,0,27.9108,0.5531,994.801,36.995,125.0014,191,253,315,4026.9124,0.5237
ODL_02,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,38.7262897,-89.7983167,0,1,0,0,0,1,42154.2,0,298.43,0,1,0,0,0,1,1,42154.2,361016.27,0,4,31,32,1.233,0,0.0646,0.2708,0.0067,0.4818,0.2238,0.2833,0,0.2762,3.9006,117.0175,0.6786,-27.1361,0.0059,0.7138,0.1903,0.0797,0.0916,0.0673,0,0,0,0.819,0.0673,0,0,0,0.0121,0,0,0,1,0,0.7029,0.2774,0.0197,241.164,0.6083,986.7229,69.7858,125.1621,188.9747,253.3443,316.9132,4042.2664,-40.9094
OI_13,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,38.6964554,-89.488091,1,0,0,0,0,1,62827.36,0,21.16,0,1,0,0,0,1,1,143968.73,470663.33,0,6,311,312,2.415,0.00013134,0.057,0.2488,0,0.4806,0.1709,0.3439,0,0.298,7.6266,72.9245,0.3636,-9.8,0.0194,0.6154,0.2049,0.1488,0.1089,0.0431,0,0,0,0.8349,0.0431,0,0,0,0,0,0.0046,0,1,0,0.333,0.5572,0.1098,1826.7291,0.9491,1002.3107,53.7891,122.2525,184.3552,250.3473,315,3934.6357,-13.5905
OK_01,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,38.6929578,-89.1000799,1,0,0,0,0,1,111829.98,132488.64,24.39,22791.48,1,1,0,0,1,1,111829.98,132488.64,0,4,53,55,1.268,0.001129,0.0015,0.2941,0,0.1995,0.2692,0.5313,0,0.1668,1.0197,60,1.1165,-29.1456,0.0146,0.5128,0.2621,0.2082,0.105,0.0127,0,0,0,0.8823,0.0127,0,0,0,0,0,0,0,1,0,1,0,0,287.8965,0.7453,1036.41,41.4205,124.2385,186,250.5657,316,3971.7932,-9.0257
OIBA_01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.6868591,-89.4048274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,449041.1,0,3,9,38,1.02,0.00005441,0,0.2562,0,0.3941,0.4153,0.1864,0,0.1568,0.8496,64.8877,0.465,-8.9428,0.0017,0.7185,0.2103,0.0663,0.0679,0,0,0,0,0.9321,0,0,0,0,0,0,0,0,1,0,0.8934,0.1066,0,60.5673,0.2342,998.7836,31.4967,123.9783,190.8535,252.9079,313.1876,4020.4211,-1.3203
OH_05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6805168,-89.6491697,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,421563.3,0,3,22,23,1.29,0.00072095,0.0008,0.3578,0.0004,0.6227,0.2915,0.0829,0,0.021,4.8852,109.0665,1.0577,-17.194,0.0554,0.6762,0.2133,0.0548,0.057,0.1169,0,0,0,0.8261,0.1169,0,0,0,0,0,0,0,1,0,0.818,0.182,0,138.3831,0.7327,991.5988,83.6145,125.7667,190.9192,253.2683,316.0084,4054.2861,16.1926
OIB_02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38.6668995,-89.427987,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,434169.67,0,4,42,44,1.861,0.00029343,0.0001,0.2723,0,0.5341,0.1995,0.2664,0,0.2664,0.6858,74.9449,0.3924,-6.122,0.0213,0.6914,0.2087,0.0766,0.0911,0.0433,0,0,0,0.8656,0.0433,0,0,0,0,0,0,0,1,0,0.4158,0.5561,0.028,282.5856,0.3465,996.5002,39.3149,123.8401,187.3957,252.3542,314,3994.3674,-1.3327
OHAA_07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6135058,-89.5645855,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,370581.25,0,1,1,6,1.22,0.00217783,0,0.4894,0.0058,0.7258,0.2625,0.0053,0,0.006,9.0288,32.1659,0.0844,0.1022,0.0058,0.7258,0.2625,0.0053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,9.0288,0.0844,1000.3999,32.1659,126.8915,193.1285,254,315.3695,4091.1584,0.1022
OT_08,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39.6379748,-88.709613,0,0,1,0,0,1,0,11055.84,0,10633.65,0,1,0,0,0,1,0,118292.08,0,4,46,48,2.27,0,0.0061,0.2313,0.009,0.399,0.2915,0.1871,0.0137,0.1502,3.69,176.8037,1.0315,-22.8917,0.0092,0.8942,0.0776,0.0162,0.0325,0,0,0,0,0,0,0,0,0.9664,0,0,0,0,1,0,0,0.1041,0.896,436.3731,0.1405,995.446,118.241,115.0987,180.3721,244.2006,308,3748.5239,-2.0371
