"","COMID","A_ligamentina","A_confragosus","E_triquetra"
"7034",14836259,1,0,1
"7035",14836269,1,0,0
"7036",14836283,1,0,1
"7037",14836291,1,0,1
"7038",14836301,1,0,1
"7039",14836311,1,0,1
"7040",14836317,0,0,0
"7041",14836325,0,0,0
"7042",14836335,1,0,1
"7043",14836355,1,0,1
"7044",14836365,1,0,1
"7045",14836373,1,0,1
"7046",14836377,1,0,1
"7047",14836387,1,0,1
"7048",14836389,1,0,1
"7049",14836415,1,0,1
"7050",14836421,1,0,1
"7051",14836423,1,1,1
"7052",14836445,0,0,0
"7053",14836449,1,0,1
"7054",14836451,1,0,0
"7055",14836477,1,0,1
"7056",14836509,1,0,1
"7057",14836513,1,0,0
"7058",14836605,1,0,0
"7059",14836747,1,0,0
"7060",14836751,0,0,0
"7061",14836839,1,0,0
"7062",14836843,1,0,0
"7063",14836845,1,0,0
"7064",14836911,1,0,0
"7065",14836929,1,0,0
"7066",14836963,1,0,0
"7067",14836987,1,0,0
"7068",14836999,0,0,0
"7069",14837003,1,0,0
"7070",14837021,0,0,0
"7071",14837023,1,0,0
"7072",14837025,0,0,0
"7073",14837027,1,0,0
"7074",14837033,1,0,0
"7075",14837037,1,0,1
"7076",14837039,0,0,0
"7077",14837045,1,0,1
"7078",14837047,0,0,1
"7079",14837051,0,0,0
"7080",14837057,0,0,0
"7081",14837059,0,0,0
"7082",14837061,1,0,1
"7083",14837063,1,0,0
"7084",14837067,0,0,0
"7085",14837069,1,0,0
"7086",14837073,0,0,0
"7087",14837083,1,0,1
"7088",14837093,1,0,0
"7089",14837097,0,0,1
"7090",14837143,0,0,0
"7091",14837151,1,0,0
"7092",14837153,1,0,0
"7093",14837175,0,0,0
"7094",14837283,0,0,0
"7095",14837407,1,0,0
"7096",14837415,0,0,0
"7097",14837491,1,0,0
"7098",14837497,1,0,1
"7099",14837505,1,0,1
"7100",14837527,1,0,1
"7101",14837561,1,0,0
"7102",14837571,1,0,0
"7103",14837605,1,0,0
"7104",14837627,1,0,0
"7105",14837633,0,0,0
"7106",14837635,1,0,0
"7107",14837675,1,1,0
"7108",14837677,0,0,0
"7109",14837679,1,1,1
"7110",14837681,1,1,0
"7111",14837683,1,0,0
"7112",14837685,1,1,0
"7113",14837687,1,1,0
"7114",14837691,1,0,0
"7115",14837693,1,1,0
"7116",14837699,1,1,1
"7117",14837703,1,1,0
"7118",14837705,1,1,0
"7119",14837709,1,0,0
"7120",14837713,1,0,0
"7121",14837715,1,0,0
"7122",14837719,1,1,0
"7123",14837731,1,1,0
"7124",14837739,1,1,1
"7125",14837747,1,1,0
"7126",14837757,1,1,0
"7127",14837759,1,0,0
"7128",14837761,1,0,0
"7129",14837777,1,1,0
"7130",14837787,1,1,0
"7131",14837789,1,0,0
"7132",14837791,1,0,0
"7133",14837813,1,1,1
"7134",14837821,1,0,0
"7135",14837933,1,0,1
"7136",14838265,1,0,0
"7137",14838293,0,0,0
"7138",14838297,0,0,0
"7139",14838335,1,0,0
"7140",14838353,1,0,0
"7141",14838357,0,0,0
"7142",14838385,0,0,0
"7143",14838397,1,0,0
"7144",14838415,1,0,0
"7145",14838419,1,0,1
"7146",14838451,1,0,0
"7147",14838459,1,0,0
"7148",14838465,1,0,1
"7149",14838477,1,0,1
"7150",14838485,1,0,0
"7151",14838487,1,0,0
"7152",14838495,1,0,0
"7153",14838497,1,0,0
"7154",14838519,1,0,1
"7155",14839161,1,0,0
"7156",14839171,1,0,1
"7157",14839173,1,0,0
"7158",14839283,1,0,0
"7159",14839285,1,1,0
"7160",19285587,1,0,0
"7161",19285615,1,0,0
"7162",19285631,1,0,0
"7163",19285703,1,0,0
"7164",19285715,1,0,0
"7165",19285743,1,0,0
"7166",19285747,1,0,0
"7167",19285767,1,0,0
"7168",19285775,1,0,1
"7169",19285801,1,0,1
"7170",19285819,1,0,1
"7171",19285827,1,0,0
"7172",19285861,1,0,1
"7173",19285863,1,0,1
"7174",19285867,1,0,0
"7175",19285869,1,0,1
"7176",19285877,1,0,1
"7177",19285879,1,0,0
"7178",19285881,1,0,0
"7179",19285883,1,0,0
"7180",19285885,1,0,1
"7181",19285887,1,0,1
"7182",19285889,1,0,1
"7183",19285891,1,0,1
"7184",19285897,1,0,1
"7185",19285899,1,0,0
"7186",19285901,1,0,1
"7187",19285903,1,0,1
"7188",19285905,1,0,0
"7189",19285907,1,0,0
"7190",19285909,1,0,1
"7191",19285911,1,0,1
"7192",19285915,1,0,1
"7193",19285917,1,0,1
"7194",19285923,1,0,1
"7195",19285925,1,0,1
"7196",19285927,1,0,0
"7197",19285941,1,0,0
"7198",19285947,1,0,1
"7199",19285953,1,0,1
"7200",19285959,1,0,1
"7201",19285979,1,0,0
"7202",19285995,1,0,1
"7203",19286001,1,0,1
"7204",19286003,1,0,1
"7205",19286009,1,0,1
"7206",19286025,1,0,1
"7207",19286027,1,0,1
"7208",19286031,1,0,1
"7209",19286037,1,0,1
"7210",19286063,1,0,1
"7211",19286093,1,0,1
"7212",19286095,1,0,1
"7213",19286107,1,0,1
"7214",19286125,1,0,0
"7215",19286145,1,0,0
"7216",19286161,0,0,0
"7217",19286171,1,0,1
"7218",19286211,1,0,0
"7219",19286241,1,0,1
"7220",19286251,1,0,0
"7221",19286253,1,0,0
"7222",19286255,1,0,1
"7223",19286263,1,0,1
"7224",19286291,1,0,1
"7225",19286319,1,0,1
"7226",19286321,0,0,0
"7227",19286335,1,0,1
"7228",19286343,1,0,1
"7229",19286345,1,1,1
"7230",19286347,1,0,0
"7231",19286349,1,0,1
"7232",19286351,1,0,1
"7233",19286353,1,1,1
"7234",19286369,1,1,1
"7235",19286371,1,0,1
"7236",19286373,1,0,0
"7237",19286383,1,0,1
"7238",19286407,1,0,1
"7239",19286411,1,0,0
"7240",19286433,1,0,1
"7241",19286495,1,0,1
"7242",19286525,0,0,0
"7243",19286561,1,0,1
"7244",19286589,1,0,1
"7245",19286593,1,0,0
"7246",19286699,1,0,0
"7247",19286731,1,0,1
"7248",19286739,1,0,1
"7249",19286745,1,0,0
"7250",19286751,1,0,1
"7251",19286753,1,0,1
"7252",19286771,1,0,1
"7253",19286779,0,0,0
"7254",19286795,1,0,1
"7255",19286859,1,0,0
"7256",19287005,1,0,0
"7257",19287009,1,0,0
"7258",19287011,1,0,0
"7259",19287013,1,0,0
"7260",19287015,1,0,0
"7261",19287021,1,0,0
"7262",19287027,1,0,0
"7263",19287031,1,0,0
"7264",19287035,1,0,1
"7265",19287043,1,0,1
"7266",19287051,1,0,1
"7267",19287053,1,0,1
"7268",19287061,1,0,1
"7269",19287063,1,0,0
"7270",19287071,1,0,1
"7271",19287075,1,0,1
"7272",19287083,1,0,1
"7273",19287085,0,0,0
"7274",19287121,1,0,1
"7275",19287125,1,0,0
"7276",19289305,1,0,1
"7277",24853618,1,1,0
"7278",24855285,1,0,0
"7279",24855287,0,0,0
"7280",24869805,0,0,0
"7281",24875249,1,0,1
"7282",24875251,1,1,1
"7283",24875253,0,0,0
"7284",25283932,0,0,0
"7285",166899403,0,0,0
"7286",166899404,0,0,0
"7287",935120059,1,1,0
"7288",935140071,0,1,0
"7289",935140072,0,1,0
"7290",935140073,0,0,0
"7291",935140074,0,0,0
"7292",935140105,0,0,0
"7293",935140106,0,0,0
"7294",937080102,1,1,1
"7295",937080103,1,1,0
"7296",937090097,1,0,0
"7297",937090105,1,0,1
"7298",937090106,1,0,1
"7299",937090107,1,0,1
"7300",937090108,1,0,1
"7301",937110070,0,0,0
"7302",937110071,0,0,0
"7303",937110074,0,0,0
"7304",937110076,0,0,0
"7305",937110077,1,0,0
"7306",937110100,0,0,0
"7307",937110101,0,0,0
"7308",937110102,0,0,0
"7309",937110103,0,0,0
"7310",937110104,0,0,0
"7311",937110105,1,1,0
"7312",937110106,0,0,0
"7313",937110107,1,0,0
"7314",937110108,1,0,0
"7315",937120016,1,0,1
"7316",937120017,1,0,1
"7317",937130074,1,1,0
"7318",937130075,1,1,0
"7319",937130080,1,0,1
"7320",937130081,1,0,1
"7321",937130088,0,0,0
"7322",937130089,0,0,0
"7323",937130094,1,1,0
"7324",937130095,1,0,0
"7325",937140139,0,0,0
"7326",937140140,0,0,0
