Species,Variable,X,Y
SMB,Ponddn_S,12541.32923,0.24578548
SMB,Ponddn_S,13325.16231,0.24578548
SMB,Ponddn_S,14108.99538,0.24578548
SMB,Ponddn_S,14892.82846,0.24578548
SMB,Ponddn_S,15676.66154,0.246883864
SMB,Ponddn_S,16460.49462,0.246883864
SMB,Ponddn_S,17244.32769,0.248228666
SMB,Ponddn_S,18028.16077,0.250652061
SMB,Ponddn_S,18811.99385,0.252349686
SMB,Ponddn_S,19595.82692,0.25239544
SMB,Ponddn_S,20379.66,0.25239544
SMB,Ponddn_S,21163.49308,0.258908406
SMB,Ponddn_S,21947.32615,0.258908406
SMB,Ponddn_S,22731.15923,0.258908406
SMB,Ponddn_S,23514.99231,0.263905749
SMB,Ponddn_S,24298.82538,0.263905749
SMB,Ponddn_S,25082.65846,0.263905749
SMB,Ponddn_S,25866.49154,0.263905749
SMB,Ponddn_S,26650.32462,0.263905749
SMB,Ponddn_S,27434.15769,0.317480933
SMB,Ponddn_S,28217.99077,0.317480933
SMB,Ponddn_S,29001.82385,0.317480933
SMB,Ponddn_S,29785.65692,0.317480933
SMB,Ponddn_S,30569.49,0.317480933
SMB,Damdn_L,0,0.236073113
SMB,Damdn_L,19032.9184,0.238115349
SMB,Damdn_L,38065.8368,0.238071671
SMB,Damdn_L,57098.7552,0.238167946
SMB,Damdn_L,76131.6736,0.242108229
SMB,Damdn_L,95164.592,0.24615528
SMB,Damdn_L,114197.5104,0.246948557
SMB,Damdn_L,133230.4288,0.247646602
SMB,Damdn_L,152263.3472,0.247580422
SMB,Damdn_L,171296.2656,0.248284146
SMB,Damdn_L,190329.184,0.248446229
SMB,Damdn_L,209362.1024,0.248045988
SMB,Damdn_L,228395.0208,0.247960462
SMB,Damdn_L,247427.9392,0.247645464
SMB,Damdn_L,266460.8576,0.24792793
SMB,Damdn_L,285493.776,0.248068725
SMB,Damdn_L,304526.6944,0.247907914
SMB,Damdn_L,323559.6128,0.248164107
SMB,Damdn_L,342592.5312,0.248896558
SMB,Damdn_L,361625.4496,0.249856173
SMB,Damdn_L,380658.368,0.250345329
SMB,Damdn_L,399691.2864,0.251076599
SMB,Damdn_L,418724.2048,0.251766607
SMB,Damdn_L,437757.1232,0.252154654
SMB,Damdn_L,456790.0416,0.252503386
SMB,Damdn_L,475822.96,0.253273716
SMB,Damdn_L,494855.8784,0.255174951
SMB,Damdn_L,513888.7968,0.256038431
SMB,Damdn_L,532921.7152,0.256130472
SMB,Damdn_L,551954.6336,0.256707374
SMB,Damdn_L,570987.552,0.257474654
SMB,Damdn_L,590020.4704,0.258011151
SMB,Damdn_L,609053.3888,0.258450962
SMB,Damdn_L,628086.3072,0.258985737
SMB,Damdn_L,647119.2256,0.260439042
SMB,Damdn_L,666152.144,0.260877622
SMB,Damdn_L,685185.0624,0.261286297
SMB,Damdn_L,704217.9808,0.261824597
SMB,Damdn_L,723250.8992,0.263444619
SMB,Damdn_L,742283.8176,0.275480992
SMB,Damdn_L,761316.736,0.279992662
SMB,Damdn_L,780349.6544,0.280520477
SMB,Damdn_L,799382.5728,0.28065547
SMB,Damdn_L,818415.4912,0.28127508
SMB,Damdn_L,837448.4096,0.281562226
SMB,Damdn_L,856481.328,0.282940552
SMB,Damdn_L,875514.2464,0.285263814
SMB,Damdn_L,894547.1648,0.287032714
SMB,Damdn_L,913580.0832,0.287159097
SMB,Damdn_L,932613.0016,0.287165261
SMB,Damdn_L,951645.92,0.287162231
SMB,WT_BR50,0,0.26370236
SMB,WT_BR50,0.02,0.26411464
SMB,WT_BR50,0.04,0.263813981
SMB,WT_BR50,0.06,0.263505771
SMB,WT_BR50,0.08,0.26391524
SMB,WT_BR50,0.1,0.263662352
SMB,WT_BR50,0.12,0.263698224
SMB,WT_BR50,0.14,0.263433472
SMB,WT_BR50,0.16,0.263151605
SMB,WT_BR50,0.18,0.261401842
SMB,WT_BR50,0.2,0.259975336
SMB,WT_BR50,0.22,0.258685718
SMB,WT_BR50,0.24,0.255729281
SMB,WT_BR50,0.26,0.252456194
SMB,WT_BR50,0.28,0.250202596
SMB,WT_BR50,0.3,0.24772181
SMB,WT_BR50,0.32,0.246253771
SMB,WT_BR50,0.34,0.24443248
SMB,WT_BR50,0.36,0.244246107
SMB,WT_BR50,0.38,0.243637116
SMB,WT_BR50,0.4,0.243030354
SMB,WT_BR50,0.42,0.242315769
SMB,WT_BR50,0.44,0.242209264
SMB,WT_BR50,0.46,0.241922804
SMB,WT_BR50,0.48,0.241710126
SMB,WT_BR50,0.5,0.241739363
SMB,WT_BR50,0.52,0.24191483
SMB,WT_BR50,0.54,0.242098024
SMB,WT_BR50,0.56,0.242206478
SMB,WT_BR50,0.58,0.242473429
SMB,WT_BR50,0.6,0.242349074
SMB,WT_BR50,0.62,0.242368657
SMB,WT_BR50,0.64,0.242386778
SMB,WT_BR50,0.66,0.242593018
SMB,WT_BR50,0.68,0.242589931
SMB,WT_BR50,0.7,0.242595858
SMB,WT_BR50,0.72,0.242818926
SMB,WT_BR50,0.74,0.242913691
SMB,WT_BR50,0.76,0.243507093
SMB,WT_BR50,0.78,0.244360651
SMB,WT_BR50,0.8,0.244590909
SMB,WT_BR50,0.82,0.244868595
SMB,WT_BR50,0.84,0.245081614
SMB,WT_BR50,0.86,0.245133372
SMB,WT_BR50,0.88,0.245326801
SMB,WT_BR50,0.9,0.245544649
SMB,WT_BR50,0.92,0.243889423
SMB,WT_BR50,0.94,0.243415754
SMB,WT_BR50,0.96,0.242467894
SMB,WT_BR50,0.98,0.242465912
SMB,WT_BR50,1,0.242121097
SMB,WT_BG100,0,0.239729004
SMB,WT_BG100,0.02,0.240160971
SMB,WT_BG100,0.04,0.243506903
SMB,WT_BG100,0.06,0.243578563
SMB,WT_BG100,0.08,0.243672561
SMB,WT_BG100,0.1,0.244529779
SMB,WT_BG100,0.12,0.24506309
SMB,WT_BG100,0.14,0.24602174
SMB,WT_BG100,0.16,0.246377644
SMB,WT_BG100,0.18,0.250708859
SMB,WT_BG100,0.2,0.249907237
SMB,WT_BG100,0.22,0.249456776
SMB,WT_BG100,0.24,0.249431725
SMB,WT_BG100,0.26,0.250499931
SMB,WT_BG100,0.28,0.250794501
SMB,WT_BG100,0.3,0.250915778
SMB,WT_BG100,0.32,0.250647787
SMB,WT_BG100,0.34,0.250696179
SMB,WT_BG100,0.36,0.251447583
SMB,WT_BG100,0.38,0.252991901
SMB,WT_BG100,0.4,0.257495676
SMB,WT_BG100,0.42,0.258335809
SMB,WT_BG100,0.44,0.258733167
SMB,WT_BG100,0.46,0.258742761
SMB,WT_BG100,0.48,0.258988782
SMB,WT_BG100,0.5,0.259181195
SMB,WT_BG100,0.52,0.25939698
SMB,WT_BG100,0.54,0.259465642
SMB,WT_BG100,0.56,0.259424647
SMB,WT_BG100,0.58,0.259315623
SMB,WT_BG100,0.6,0.259205594
SMB,WT_BG100,0.62,0.259256167
SMB,WT_BG100,0.64,0.25911507
SMB,WT_BG100,0.66,0.259277968
SMB,WT_BG100,0.68,0.259805528
SMB,WT_BG100,0.7,0.260265282
SMB,WT_BG100,0.72,0.260486765
SMB,WT_BG100,0.74,0.262171003
SMB,WT_BG100,0.76,0.26232977
SMB,WT_BG100,0.78,0.262434712
SMB,WT_BG100,0.8,0.262518931
SMB,WT_BG100,0.82,0.262656177
SMB,WT_BG100,0.84,0.262938237
SMB,WT_BG100,0.86,0.263353347
SMB,WT_BG100,0.88,0.263570976
SMB,WT_BG100,0.9,0.263813649
SMB,WT_BG100,0.92,0.264099054
SMB,WT_BG100,0.94,0.263937063
SMB,WT_BG100,0.96,0.264054412
SMB,WT_BG100,0.98,0.265617422
SMB,WT_BG100,1,0.274592412
SMB,WT_Forest,0,0.276010112
SMB,WT_Forest,0.018384,0.264744056
SMB,WT_Forest,0.036768,0.265162146
SMB,WT_Forest,0.055152,0.262455443
SMB,WT_Forest,0.073536,0.257947355
SMB,WT_Forest,0.09192,0.242168247
SMB,WT_Forest,0.110304,0.239573039
SMB,WT_Forest,0.128688,0.239244508
SMB,WT_Forest,0.147072,0.237844964
SMB,WT_Forest,0.165456,0.237711442
SMB,WT_Forest,0.18384,0.234477957
SMB,WT_Forest,0.202224,0.234536585
SMB,WT_Forest,0.220608,0.235211293
SMB,WT_Forest,0.238992,0.235563281
SMB,WT_Forest,0.257376,0.236361936
SMB,WT_Forest,0.27576,0.237237374
SMB,WT_Forest,0.294144,0.237879721
SMB,WT_Forest,0.312528,0.2380707
SMB,WT_Forest,0.330912,0.237890846
SMB,WT_Forest,0.349296,0.237722031
SMB,WT_Forest,0.36768,0.237739753
SMB,WT_Forest,0.386064,0.237684434
SMB,WT_Forest,0.404448,0.237630695
SMB,WT_Forest,0.422832,0.237644602
SMB,WT_Forest,0.441216,0.237689506
SMB,WT_Forest,0.4596,0.237688561
SMB,WT_Forest,0.477984,0.237713126
SMB,WT_Forest,0.496368,0.237714872
SMB,WT_Forest,0.514752,0.237714872
SMB,WT_Forest,0.533136,0.237710795
SMB,WT_Forest,0.55152,0.237713858
SMB,WT_Forest,0.569904,0.237761751
SMB,WT_Forest,0.588288,0.237773572
SMB,WT_Forest,0.606672,0.237793095
SMB,WT_Forest,0.625056,0.237837164
SMB,WT_Forest,0.64344,0.237867876
SMB,WT_Forest,0.661824,0.237997416
SMB,WT_Forest,0.680208,0.238217917
SMB,WT_Forest,0.698592,0.238217917
SMB,WT_Forest,0.716976,0.238217917
SMB,WT_Forest,0.73536,0.238217917
SMB,WT_Forest,0.753744,0.238217917
SMB,WT_Forest,0.772128,0.238217917
SMB,WT_Forest,0.790512,0.238217917
SMB,WT_Forest,0.808896,0.238217917
SMB,WT_Forest,0.82728,0.238217917
SMB,WT_Forest,0.845664,0.238217917
SMB,WT_Forest,0.864048,0.238217917
SMB,WT_Forest,0.882432,0.238217917
SMB,WT_Forest,0.900816,0.238217917
SMB,WT_Forest,0.9192,0.238217917
SMB,WT_Perm,18.9582,0.239740931
SMB,WT_Perm,40.093288,0.238803799
SMB,WT_Perm,61.228376,0.237440013
SMB,WT_Perm,82.363464,0.238228519
SMB,WT_Perm,103.498552,0.255245873
SMB,WT_Perm,124.63364,0.256300775
SMB,WT_Perm,145.768728,0.257878295
SMB,WT_Perm,166.903816,0.258148919
SMB,WT_Perm,188.038904,0.258742494
SMB,WT_Perm,209.173992,0.258849417
SMB,WT_Perm,230.30908,0.258894965
SMB,WT_Perm,251.444168,0.258556355
SMB,WT_Perm,272.579256,0.25835706
SMB,WT_Perm,293.714344,0.258282395
SMB,WT_Perm,314.849432,0.258290365
SMB,WT_Perm,335.98452,0.258336243
SMB,WT_Perm,357.119608,0.258542095
SMB,WT_Perm,378.254696,0.259294416
SMB,WT_Perm,399.389784,0.259438189
SMB,WT_Perm,420.524872,0.259546129
SMB,WT_Perm,441.65996,0.259566891
SMB,WT_Perm,462.795048,0.259587682
SMB,WT_Perm,483.930136,0.259659647
SMB,WT_Perm,505.065224,0.259660865
SMB,WT_Perm,526.200312,0.25971326
SMB,WT_Perm,547.3354,0.259798284
SMB,WT_Perm,568.470488,0.259797543
SMB,WT_Perm,589.605576,0.259903716
SMB,WT_Perm,610.740664,0.259933111
SMB,WT_Perm,631.875752,0.259974182
SMB,WT_Perm,653.01084,0.259953988
SMB,WT_Perm,674.145928,0.260382889
SMB,WT_Perm,695.281016,0.260382889
SMB,WT_Perm,716.416104,0.261334866
SMB,WT_Perm,737.551192,0.261325922
SMB,WT_Perm,758.68628,0.261317433
SMB,WT_Perm,779.821368,0.261317908
SMB,WT_Perm,800.956456,0.261274155
SMB,WT_Perm,822.091544,0.26128117
SMB,WT_Perm,843.226632,0.26128117
SMB,WT_Perm,864.36172,0.261227851
SMB,WT_Perm,885.496808,0.261201172
SMB,WT_Perm,906.631896,0.261201172
SMB,WT_Perm,927.766984,0.261206045
SMB,WT_Perm,948.902072,0.261206045
SMB,WT_Perm,970.03716,0.26139786
SMB,WT_Perm,991.172248,0.26139786
SMB,WT_Perm,1012.307336,0.26139786
SMB,WT_Perm,1033.442424,0.261385175
SMB,WT_Perm,1054.577512,0.261385175
SMB,WT_Perm,1075.7126,0.261385175
SMB,Ponddn_L,0,0.24163991
SMB,Ponddn_L,18951.5566,0.244407728
SMB,Ponddn_L,37903.1132,0.247056489
SMB,Ponddn_L,56854.6698,0.247240156
SMB,Ponddn_L,75806.2264,0.246768685
SMB,Ponddn_L,94757.783,0.246496949
SMB,Ponddn_L,113709.3396,0.246163646
SMB,Ponddn_L,132660.8962,0.246429531
SMB,Ponddn_L,151612.4528,0.246245988
SMB,Ponddn_L,170564.0094,0.246033842
SMB,Ponddn_L,189515.566,0.246322381
SMB,Ponddn_L,208467.1226,0.246625307
SMB,Ponddn_L,227418.6792,0.247727307
SMB,Ponddn_L,246370.2358,0.247846895
SMB,Ponddn_L,265321.7924,0.248536182
SMB,Ponddn_L,284273.349,0.248138201
SMB,Ponddn_L,303224.9056,0.247999811
SMB,Ponddn_L,322176.4622,0.249134216
SMB,Ponddn_L,341128.0188,0.2512529
SMB,Ponddn_L,360079.5754,0.255595642
SMB,Ponddn_L,379031.132,0.260954842
SMB,Ponddn_L,397982.6886,0.263453454
SMB,Ponddn_L,416934.2452,0.277052237
SMB,Ponddn_L,435885.8018,0.278877545
SMB,Ponddn_L,454837.3584,0.280513197
SMB,Ponddn_L,473788.915,0.285215096
SMB,Ponddn_L,492740.4716,0.286174958
SMB,Ponddn_L,511692.0282,0.28683478
SMB,Ponddn_L,530643.5848,0.286504274
SMB,Ponddn_L,549595.1414,0.285602619
SMB,Ponddn_L,568546.698,0.285384546
SMB,Ponddn_L,587498.2546,0.284366341
SMB,Ponddn_L,606449.8112,0.284078248
SMB,Ponddn_L,625401.3678,0.283819826
SMB,Ponddn_L,644352.9244,0.284006244
SMB,Ponddn_L,663304.481,0.283943948
SMB,Ponddn_L,682256.0376,0.283760499
SMB,Ponddn_L,701207.5942,0.283866688
SMB,Ponddn_L,720159.1508,0.284039607
SMB,Ponddn_L,739110.7074,0.283519324
SMB,Ponddn_L,758062.264,0.28343498
SMB,Ponddn_L,777013.8206,0.283412987
SMB,Ponddn_L,795965.3772,0.283472093
SMB,Ponddn_L,814916.9338,0.283390982
SMB,Ponddn_L,833868.4904,0.283155969
SMB,Ponddn_L,852820.047,0.283042463
SMB,Ponddn_L,871771.6036,0.283058442
SMB,Ponddn_L,890723.1602,0.282614667
SMB,Ponddn_L,909674.7168,0.282861766
SMB,Ponddn_L,928626.2734,0.283084059
SMB,Ponddn_L,947577.83,0.283141557
STC,WT_GDD,2537.0627,0.190166071
STC,WT_GDD,2577.740938,0.190166071
STC,WT_GDD,2618.419176,0.190166071
STC,WT_GDD,2659.097414,0.190170748
STC,WT_GDD,2699.775652,0.190138193
STC,WT_GDD,2740.45389,0.188598244
STC,WT_GDD,2781.132128,0.186929506
STC,WT_GDD,2821.810366,0.186221309
STC,WT_GDD,2862.488604,0.184526549
STC,WT_GDD,2903.166842,0.183865086
STC,WT_GDD,2943.84508,0.183898722
STC,WT_GDD,2984.523318,0.183515017
STC,WT_GDD,3025.201556,0.182919834
STC,WT_GDD,3065.879794,0.182388907
STC,WT_GDD,3106.558032,0.181816078
STC,WT_GDD,3147.23627,0.181309115
STC,WT_GDD,3187.914508,0.18152224
STC,WT_GDD,3228.592746,0.1804038
STC,WT_GDD,3269.270984,0.180048392
STC,WT_GDD,3309.949222,0.180332862
STC,WT_GDD,3350.62746,0.179800817
STC,WT_GDD,3391.305698,0.178497636
STC,WT_GDD,3431.983936,0.177345206
STC,WT_GDD,3472.662174,0.176531318
STC,WT_GDD,3513.340412,0.17457836
STC,WT_GDD,3554.01865,0.173764283
STC,WT_GDD,3594.696888,0.151917261
STC,WT_GDD,3635.375126,0.137846267
STC,WT_GDD,3676.053364,0.115318382
STC,WT_GDD,3716.731602,0.114215195
STC,WT_GDD,3757.40984,0.11158309
STC,WT_GDD,3798.088078,0.111305476
STC,WT_GDD,3838.766316,0.111251772
STC,WT_GDD,3879.444554,0.111213572
STC,WT_GDD,3920.122792,0.111182181
STC,WT_GDD,3960.80103,0.111155819
STC,WT_GDD,4001.479268,0.111148841
STC,WT_GDD,4042.157506,0.111147768
STC,WT_GDD,4082.835744,0.111143311
STC,WT_GDD,4123.513982,0.111143311
STC,WT_GDD,4164.19222,0.111143311
STC,WT_GDD,4204.870458,0.111143311
STC,WT_GDD,4245.548696,0.111143311
STC,WT_GDD,4286.226934,0.111143311
STC,WT_GDD,4326.905172,0.111143311
STC,WT_GDD,4367.58341,0.111143311
STC,WT_GDD,4408.261648,0.111143311
STC,WT_GDD,4448.939886,0.111143311
STC,WT_GDD,4489.618124,0.111143311
STC,WT_GDD,4530.296362,0.111143311
STC,WT_GDD,4570.9746,0.111143311
STC,WT_Jmin,0,0.186751326
STC,WT_Jmin,4.099454,0.186751326
STC,WT_Jmin,8.198908,0.186751326
STC,WT_Jmin,12.298362,0.186751326
STC,WT_Jmin,16.397816,0.186751326
STC,WT_Jmin,20.49727,0.186751326
STC,WT_Jmin,24.596724,0.186751326
STC,WT_Jmin,28.696178,0.186751326
STC,WT_Jmin,32.795632,0.186751326
STC,WT_Jmin,36.895086,0.186751326
STC,WT_Jmin,40.99454,0.186751326
STC,WT_Jmin,45.093994,0.186751326
STC,WT_Jmin,49.193448,0.186751326
STC,WT_Jmin,53.292902,0.186751326
STC,WT_Jmin,57.392356,0.186751326
STC,WT_Jmin,61.49181,0.186751326
STC,WT_Jmin,65.591264,0.186751326
STC,WT_Jmin,69.690718,0.186751326
STC,WT_Jmin,73.790172,0.186751326
STC,WT_Jmin,77.889626,0.186751326
STC,WT_Jmin,81.98908,0.186759372
STC,WT_Jmin,86.088534,0.186767071
STC,WT_Jmin,90.187988,0.186767071
STC,WT_Jmin,94.287442,0.186767071
STC,WT_Jmin,98.386896,0.186767071
STC,WT_Jmin,102.48635,0.186767071
STC,WT_Jmin,106.585804,0.186767071
STC,WT_Jmin,110.685258,0.186767071
STC,WT_Jmin,114.784712,0.186767071
STC,WT_Jmin,118.884166,0.186767071
STC,WT_Jmin,122.98362,0.186767071
STC,WT_Jmin,127.083074,0.186767071
STC,WT_Jmin,131.182528,0.186767071
STC,WT_Jmin,135.281982,0.186767071
STC,WT_Jmin,139.381436,0.186767071
STC,WT_Jmin,143.48089,0.186767071
STC,WT_Jmin,147.580344,0.186767071
STC,WT_Jmin,151.679798,0.186767071
STC,WT_Jmin,155.779252,0.186767071
STC,WT_Jmin,159.878706,0.181280992
STC,WT_Jmin,163.97816,0.175537539
STC,WT_Jmin,168.077614,0.170677305
STC,WT_Jmin,172.177068,0.167715256
STC,WT_Jmin,176.276522,0.166193057
STC,WT_Jmin,180.375976,0.137608087
STC,WT_Jmin,184.47543,0.120139998
STC,WT_Jmin,188.574884,0.121368385
STC,WT_Jmin,192.674338,0.121171818
STC,WT_Jmin,196.773792,0.121171818
STC,WT_Jmin,200.873246,0.121171818
STC,WT_Jmin,204.9727,0.121171818
STC,WT_Precip,850.3776,0.172992288
STC,WT_Precip,858.055068,0.172911164
STC,WT_Precip,865.732536,0.172567502
STC,WT_Precip,873.410004,0.172413609
STC,WT_Precip,881.087472,0.171846206
STC,WT_Precip,888.76494,0.170989224
STC,WT_Precip,896.442408,0.169326217
STC,WT_Precip,904.119876,0.16770908
STC,WT_Precip,911.797344,0.167299913
STC,WT_Precip,919.474812,0.16706602
STC,WT_Precip,927.15228,0.167873045
STC,WT_Precip,934.829748,0.160185368
STC,WT_Precip,942.507216,0.156561363
STC,WT_Precip,950.184684,0.154789922
STC,WT_Precip,957.862152,0.147490174
STC,WT_Precip,965.53962,0.141261607
STC,WT_Precip,973.217088,0.132452137
STC,WT_Precip,980.894556,0.132342054
STC,WT_Precip,988.572024,0.127752606
STC,WT_Precip,996.249492,0.123197262
STC,WT_Precip,1003.92696,0.122337203
STC,WT_Precip,1011.604428,0.122211757
STC,WT_Precip,1019.281896,0.12219924
STC,WT_Precip,1026.959364,0.12241655
STC,WT_Precip,1034.636832,0.122353701
STC,WT_Precip,1042.3143,0.122338972
STC,WT_Precip,1049.991768,0.122337683
STC,WT_Precip,1057.669236,0.122329911
STC,WT_Precip,1065.346704,0.122329911
STC,WT_Precip,1073.024172,0.122322612
STC,WT_Precip,1080.70164,0.122308603
STC,WT_Precip,1088.379108,0.122288563
STC,WT_Precip,1096.056576,0.122279752
STC,WT_Precip,1103.734044,0.122279752
STC,WT_Precip,1111.411512,0.122279752
STC,WT_Precip,1119.08898,0.122279752
STC,WT_Precip,1126.766448,0.122279752
STC,WT_Precip,1134.443916,0.122279752
STC,WT_Precip,1142.121384,0.122279752
STC,WT_Precip,1149.798852,0.122279752
STC,WT_Precip,1157.47632,0.122279752
STC,WT_Precip,1165.153788,0.122279752
STC,WT_Precip,1172.831256,0.122279752
STC,WT_Precip,1180.508724,0.122279752
STC,WT_Precip,1188.186192,0.122279752
STC,WT_Precip,1195.86366,0.122279752
STC,WT_Precip,1203.541128,0.122279752
STC,WT_Precip,1211.218596,0.122279752
STC,WT_Precip,1218.896064,0.122279752
STC,WT_Precip,1226.573532,0.122279752
STC,WT_Precip,1234.251,0.122279752
STC,W_Slope,0,0.134691938
STC,W_Slope,0.191304,0.13381487
STC,W_Slope,0.382608,0.134474267
STC,W_Slope,0.573912,0.133771435
STC,W_Slope,0.765216,0.134244091
STC,W_Slope,0.95652,0.134202945
STC,W_Slope,1.147824,0.13601174
STC,W_Slope,1.339128,0.139568575
STC,W_Slope,1.530432,0.144993127
STC,W_Slope,1.721736,0.147788069
STC,W_Slope,1.91304,0.148605525
STC,W_Slope,2.104344,0.148764045
STC,W_Slope,2.295648,0.148966822
STC,W_Slope,2.486952,0.149336975
STC,W_Slope,2.678256,0.152324728
STC,W_Slope,2.86956,0.155971307
STC,W_Slope,3.060864,0.158717141
STC,W_Slope,3.252168,0.160049984
STC,W_Slope,3.443472,0.161433467
STC,W_Slope,3.634776,0.163369585
STC,W_Slope,3.82608,0.164484373
STC,W_Slope,4.017384,0.164677668
STC,W_Slope,4.208688,0.165227929
STC,W_Slope,4.399992,0.165615105
STC,W_Slope,4.591296,0.166086425
STC,W_Slope,4.7826,0.166301063
STC,W_Slope,4.973904,0.166946771
STC,W_Slope,5.165208,0.166979582
STC,W_Slope,5.356512,0.167031828
STC,W_Slope,5.547816,0.167156035
STC,W_Slope,5.73912,0.16727403
STC,W_Slope,5.930424,0.167318354
STC,W_Slope,6.121728,0.167396303
STC,W_Slope,6.313032,0.167613677
STC,W_Slope,6.504336,0.167748855
STC,W_Slope,6.69564,0.168185808
STC,W_Slope,6.886944,0.168516667
STC,W_Slope,7.078248,0.168532171
STC,W_Slope,7.269552,0.168533675
STC,W_Slope,7.460856,0.168533675
STC,W_Slope,7.65216,0.168533675
STC,W_Slope,7.843464,0.168533675
STC,W_Slope,8.034768,0.168533675
STC,W_Slope,8.226072,0.168533675
STC,W_Slope,8.417376,0.168514811
STC,W_Slope,8.60868,0.168514811
STC,W_Slope,8.799984,0.168514811
STC,W_Slope,8.991288,0.168514811
STC,W_Slope,9.182592,0.168514811
STC,W_Slope,9.373896,0.168514811
STC,W_Slope,9.5652,0.168514811
STC,WT_Slope,0.0464,0.143607201
STC,WT_Slope,0.217836,0.138620052
STC,WT_Slope,0.389272,0.143981314
STC,WT_Slope,0.560708,0.145135261
STC,WT_Slope,0.732144,0.14493411
STC,WT_Slope,0.90358,0.145164418
STC,WT_Slope,1.075016,0.145996679
STC,WT_Slope,1.246452,0.146349193
STC,WT_Slope,1.417888,0.146472852
STC,WT_Slope,1.589324,0.146846863
STC,WT_Slope,1.76076,0.147477417
STC,WT_Slope,1.932196,0.14795056
STC,WT_Slope,2.103632,0.148153935
STC,WT_Slope,2.275068,0.148368773
STC,WT_Slope,2.446504,0.14875398
STC,WT_Slope,2.61794,0.148843924
STC,WT_Slope,2.789376,0.148629933
STC,WT_Slope,2.960812,0.148198697
STC,WT_Slope,3.132248,0.148289181
STC,WT_Slope,3.303684,0.148230903
STC,WT_Slope,3.47512,0.148320706
STC,WT_Slope,3.646556,0.148349735
STC,WT_Slope,3.817992,0.148357606
STC,WT_Slope,3.989428,0.148826421
STC,WT_Slope,4.160864,0.148533603
STC,WT_Slope,4.3323,0.148533603
STC,WT_Slope,4.503736,0.148532315
STC,WT_Slope,4.675172,0.148527808
STC,WT_Slope,4.846608,0.148534088
STC,WT_Slope,5.018044,0.148534088
STC,WT_Slope,5.18948,0.148529336
STC,WT_Slope,5.360916,0.148523451
STC,WT_Slope,5.532352,0.148493739
STC,WT_Slope,5.703788,0.148494812
STC,WT_Slope,5.875224,0.148487649
STC,WT_Slope,6.04666,0.148472126
STC,WT_Slope,6.218096,0.148547161
STC,WT_Slope,6.389532,0.148550918
STC,WT_Slope,6.560968,0.148550918
STC,WT_Slope,6.732404,0.148554568
STC,WT_Slope,6.90384,0.148575465
STC,WT_Slope,7.075276,0.148699319
STC,WT_Slope,7.246712,0.148699319
STC,WT_Slope,7.418148,0.148699319
STC,WT_Slope,7.589584,0.148699319
STC,WT_Slope,7.76102,0.148699319
STC,WT_Slope,7.932456,0.148699319
STC,WT_Slope,8.103892,0.148699319
STC,WT_Slope,8.275328,0.148699319
STC,WT_Slope,8.446764,0.148699319
STC,WT_Slope,8.6182,0.148699319
STC,WT_Forest,0,0.16115756
STC,WT_Forest,0.018384,0.153866908
STC,WT_Forest,0.036768,0.155385825
STC,WT_Forest,0.055152,0.150826377
STC,WT_Forest,0.073536,0.144406853
STC,WT_Forest,0.09192,0.144504657
STC,WT_Forest,0.110304,0.143137358
STC,WT_Forest,0.128688,0.138776087
STC,WT_Forest,0.147072,0.136512568
STC,WT_Forest,0.165456,0.136687617
STC,WT_Forest,0.18384,0.134632188
STC,WT_Forest,0.202224,0.13379159
STC,WT_Forest,0.220608,0.133603214
STC,WT_Forest,0.238992,0.133605776
STC,WT_Forest,0.257376,0.13367016
STC,WT_Forest,0.27576,0.133972854
STC,WT_Forest,0.294144,0.134160629
STC,WT_Forest,0.312528,0.134543594
STC,WT_Forest,0.330912,0.134602796
STC,WT_Forest,0.349296,0.134607278
STC,WT_Forest,0.36768,0.134605073
STC,WT_Forest,0.386064,0.134609027
STC,WT_Forest,0.404448,0.134658358
STC,WT_Forest,0.422832,0.134670812
STC,WT_Forest,0.441216,0.134708924
STC,WT_Forest,0.4596,0.134758472
STC,WT_Forest,0.477984,0.134752889
STC,WT_Forest,0.496368,0.134752889
STC,WT_Forest,0.514752,0.134752889
STC,WT_Forest,0.533136,0.134752889
STC,WT_Forest,0.55152,0.134752889
STC,WT_Forest,0.569904,0.134752889
STC,WT_Forest,0.588288,0.134751172
STC,WT_Forest,0.606672,0.134751172
STC,WT_Forest,0.625056,0.134751172
STC,WT_Forest,0.64344,0.134751172
STC,WT_Forest,0.661824,0.134751172
STC,WT_Forest,0.680208,0.134751172
STC,WT_Forest,0.698592,0.134751172
STC,WT_Forest,0.716976,0.134751172
STC,WT_Forest,0.73536,0.134751172
STC,WT_Forest,0.753744,0.134751172
STC,WT_Forest,0.772128,0.134751172
STC,WT_Forest,0.790512,0.134751172
STC,WT_Forest,0.808896,0.134751172
STC,WT_Forest,0.82728,0.134751172
STC,WT_Forest,0.845664,0.134751172
STC,WT_Forest,0.864048,0.134751172
STC,WT_Forest,0.882432,0.134751172
STC,WT_Forest,0.900816,0.134751172
STC,WT_Forest,0.9192,0.134751172
STC,WT_Agri,0.003,0.132487996
STC,WT_Agri,0.021804,0.132414969
STC,WT_Agri,0.040608,0.132354411
STC,WT_Agri,0.059412,0.132345394
STC,WT_Agri,0.078216,0.132340615
STC,WT_Agri,0.09702,0.13233675
STC,WT_Agri,0.115824,0.132269554
STC,WT_Agri,0.134628,0.132318371
